year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD,logit_R,log_AMC,log_IT,log_PMP,log_PD
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.59,49,29,Europe and Central Asia,C034,-0.8,2.8,6.597246083,405,34.08315563,81.84107851,57.189,7,1146.9,0.104,0.386,0.791,215,44,53.63758214,15.6,97,4.45,0.363222803,2.809402695,6.00635316,2.079441542,4.416924056
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.087,242,21,Middle East and North Africa,C030,16.5,20.5,8.566196154,2013000,32.29629629,1331.146875,94.279,12.2,372.8,0.0527,0.146,1.343,60,56,53.63758214,22.2,95.41516637,4.78,-2.340493757,3.144152279,14.5151372,2.58021683,7.194547112
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.28,103,29,Sub-Saharan Africa,C028,17.4,22.7,7.956561827,795000,13.72673418,169.9700361,15.966,18.8,1129.3,0.694,0.93,0.676,93.5,37,15.30910199,7.8,89.09754777,1.3,-0.942284468,2.174751721,13.58609865,2.985681938,5.141488314
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.22,4398,968,East Asia and Pacific,C029,22.7,26.7,3.562673399,25715000,46.09438937,91.72061178,72.93,19.2,3047.1,0.0102,0.00379,1.121,233.8,50,53.63758214,10.3,97.14285714,1.9,-1.262412448,2.424802726,17.06258508,3.005682604,4.529590797
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.061,6665,407,Europe and Central Asia,C032,6,9.6,10.59931472,12783000,30.96808343,498.7958445,89.187,13.5,719,0.181,0.525,0.999,181,83,53.63758214,10.5,88.55802351,3.61,-2.71874549,2.442347035,16.3636268,2.674148649,6.214199704
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.055,3077,169,Europe and Central Asia,C035,21.6,27.5,8.924116053,4778000,14.97706439,13.91208868,80.286,45.7,79.1,0.00105,0,0.473,9.1,86,53.63758214,17.3,91.85031784,3.86,-2.826890878,2.90690106,15.37953282,3.843744165,2.702172205
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.06,1148,69,East Asia and Pacific,C033,6.7,11.4,9.342223581,2710000,22.36204401,16.87022901,86.221,7,1554.6,0.101,0.215,0.922,162.9,91,53.63758214,34.6,90.98659494,2.78,-2.736069275,3.572345638,14.81245956,2.079441542,2.883136144
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.87,75,65,South Asia,C036,13.2,19.96666667,2.401783604,966000,66.28829253,266.3677382,35.613,22.9,242.9666667,0.00074,0,1.114,33.1,28,58.27963975,12.4,65,0.6,1.894444654,2.595254707,13.78092015,3.173878459,5.588625007
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.109,1036,113,Europe and Central Asia,C038,10.7,15.9,6.476370694,72310000,29.56565059,124.2291107,60.529,9.4,998.4,0.139,0.138,0.941,137.1,60,53.63758214,18.8,96.14285714,6.61,-2.092985767,2.985681938,18.096473,2.341805806,4.830144945
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.149,2678,399,Europe and Central Asia,C039,23.4,28,9.377968276,9177000,37.65426752,114.1561287,62.352,91.6,82.9,0.00113,0,1.212,16.8,62,53.63758214,18.8,97.85714286,3.39,-1.736951233,2.985681938,16.03221102,4.528289142,4.746288848
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.228,298,68,Europe and Central Asia,C040,-8.3,-3.5,5.214829724,8019000,20.83375155,86.87429031,53.937,14.1,473.7,0.0372,0.125,1.364,149.9,43,53.63758214,13.2,92.14285714,6.67,-1.216557045,2.653241965,15.89732441,2.714694744,4.475907274
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.33,195,64,Europe and Central Asia,C042,24.5,27.7,9.289783801,922000,39.46339803,81.91324034,55.469,25.3,2327.4,0.128,0.512,1.204,177.9,42,98.12992037,13.9,92.28571429,5.5,-0.706650762,2.701361213,13.73430159,3.269568939,4.417794764
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.297,807,240,Europe and Central Asia,C043,5.4,9.9,7.498723605,12583000,26.68671373,112.5726377,54.14,17.1,1527.7,0.185,0.427,1.15,181.2,47,53.63758214,13.6,96.98659494,5.8,-0.85968487,2.681021529,16.34785733,2.895911938,4.732442612
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.087,1224,106,Europe and Central Asia,C044,10.8,18.4,8.745080597,2502000,29.69633257,102.2816783,53.332,26.9,469.8,0.0198,0.00529,0.949,66.6,57,53.63758214,14.4,92.85031784,4.55,-2.340493757,2.734367509,14.73260137,3.328626689,4.637459996
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.052,7532,392,Europe and Central Asia,C048,-1,3.5,10.95568049,10980000,15.97998364,23.5684835,85.936,6.3,615.4,0.0146,0.266,1.147,166.9,89,53.63758214,11.8,78.28571429,2.59,-2.885116885,2.549445171,16.21158609,1.987874348,3.201464463
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.37,6371,2357,East Asia and Pacific,C051,22,26.9,3.453133784,26547000,23.73593706,136.1909648,46.193,27.4,1503.6,0.208,0.293,1.234,130.8,35,84.78372318,14.9,96.55045088,2.1,-0.5311038,2.766319109,17.09442734,3.346389145,4.921373859
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.45,2223,1000,Europe and Central Asia,C053,6.2,12,4.370999455,39861000,21.65064867,99.49731299,72.531,26.4,681.4,0.0702,0.0523,1.336,113.6,50,53.63758214,38.5,97.57142857,2.65,-0.20026747,3.676300672,17.50090899,3.310543013,4.610130991
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.54,381,206,East Asia and Pacific,C050,5.3,10,10.6548296,10364000,15.73908798,349.6433471,91.226,21.1,1841.6,1.18,0.488,0.782,248.5,61,53.63758214,19.4,94.43515146,13.3,0.160021236,3.015534901,16.15384892,3.095577609,5.859769602
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.1,9203,920,North America,C055,2.7,8.9,15.82098833,179309906.3,50.47715374,34.55181319,81.299,8.5,860.3,0.0532,0.115,0.614,112.4,73,53.63758214,24.7,91.98659494,2.89,-2.188384741,3.246490992,19.00462619,2.251291799,3.570991159
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.34,149,51,Latin America and the Caribbean,C056,20.9,25.8,5.984553528,1085000,61.44988543,33.82803809,88.133,20.4,1654.5,0.407,0.579,0.941,143.6,20,53.63758214,19.5,78,0.93,-0.661871363,3.020424886,13.89709147,3.063390922,3.550422755
2013,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.18,3766,678,Sub-Saharan Africa,C045,7.9,12.8,8.103224255,14318000,42.10569868,44.41023832,63.793,24.9,1321,0.0935,0.118,1.234,113.1,42,43.47679106,22,75.42857143,2.3,-1.512026078,3.135494216,16.47702811,3.254242969,3.815737593
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.14,1588,222,Latin America and the Caribbean,C001,9.4,15.6,9.636395307,7165000,34.04805521,15.59164538,91.377,13.2,706,0.0716,0.0667,0.951,79.2,34,53.63758214,15.5,94.85714286,4.84,-1.809334614,2.803360381,15.78471876,2.653241965,2.808899278
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.09,3493,314,East Asia and Pacific,C002,15.5,22.5,10.00180527,6922000,29.84364974,3.055814795,85.602,6.1,504.9,0.0207,0.0292,1.198,76.8,80,53.63758214,25.9,91.8437378,3.79,-2.303683391,3.292126287,15.75021545,1.960094784,1.400151603
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.094,4739,445,Europe and Central Asia,C003,4.4,8.5,10.41509556,25291000,27.48290871,103.5670868,57.526,13.8,1208.1,0.197,0.438,2.409,187.6,72,53.63758214,17.2,94.98659494,7.58,-2.256265559,2.901421594,17.0459592,2.694627181,4.649828844
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.097,2802,272,Europe and Central Asia,C005,7.7,11.8,10.60195203,7887000,23.63473127,370.180218,97.833,13,867.6,0.0173,0.227,2.417,191,76,53.63758214,27.9,94.98659494,5.85,-2.221861882,3.363841595,15.88072652,2.63905733,5.916687707
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.404,218,88,Europe and Central Asia,C007,7.4,12.1,7.659756191,9409000,41.76138961,66.54327561,73.651,24.2,934.9,0.112,0.0633,1.196,112.9,43,53.63758214,21.5,90.42857143,7.13,-0.388030046,3.113515309,16.05717734,3.226843995,4.212768513
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.71,55,39,Europe and Central Asia,C004,3.6,7.8,5.251633946,5375000,37.10062792,46.55060033,76.693,18.3,573.7,0.00705,0.0737,2.18,130.1,31,53.63758214,19.8,86.57142857,10.83,0.893349163,3.034952987,15.49726932,2.960105096,3.861794414
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.09,4547,409,Europe and Central Asia,C049,4.2,7.8,10.79588177,9158000,67.90293986,207.2507514,73.696,10.7,986.6,0.558,0.873,2.704,166.5,86,53.63758214,11.7,91.99317498,4.73,-2.303683391,2.541601993,16.03013848,2.459588842,5.338742889
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.597,465136,277686,East Asia and Pacific,C008,2.1,8,4.753874809,128499000,41.5543278,146.1258167,54.259,52.8,636.5,0.105,0.125,1.061,96.3,36,97.03880125,8,97.26473659,3.55,0.392175876,2.197224577,18.67143169,3.985273467,4.991288117
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.288,153,44,Europe and Central Asia,C010,14.7,19.4,6.886956583,2558000,56.38588401,127.3804113,67.031,18.5,475.4,0.011,0,2.004,70.6,63,53.63758214,22.2,93.41516637,3.42,-0.903054732,3.144152279,14.75473665,2.970414466,4.85499782
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.16,2978,476,Europe and Central Asia,C011,5.4,9.7,7.606114523,27166000,17.42986354,136.30338,73.384,18.7,718,0.0236,0.0911,1.048,157.1,51,53.63758214,18,96.98659494,6.68,-1.653187295,2.944438979,17.11747679,2.980618636,4.92219293
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.105,6246,656,Europe and Central Asia,C017,6.6,10.6,11.05153939,32999000,22.98406717,232.1080539,77.19,13.5,700,0.0246,0.175,1.277,172.9,79,53.63758214,17.3,91.98659494,8.23,-2.134501319,2.90690106,17.31198785,2.674148649,5.451502097
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.07,4410,309,Europe and Central Asia,C012,6.9,10,10.33893402,28070000,15.55640592,141.086875,87.41,11.1,804,0.0209,0.0247,2.527,174.7,92,53.63758214,17.1,90.27888926,2.69,-2.5735794,2.895911938,17.15021198,2.493205453,4.956438666
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.123,5821,716,Europe and Central Asia,C047,9.2,14.8,9.078899707,107144000,29.73562422,92.92273645,79.366,10.3,512,0.0557,0.0664,0.838,109.6,60,53.63758214,27.8,94.98659494,2.97,-1.957365028,3.360375387,18.48968429,2.424802726,4.542472492
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.093,410,38,Europe and Central Asia,C014,3.5,7,6.355839835,5804000,25.25321102,30.24028065,68.269,9.5,615.7,0.00683,0.0863,1.254,163.3,69,53.63758214,11.8,93.28571429,5.01,-2.267949596,2.549445171,15.57405807,2.351375257,3.441708309
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.055,4009,220,Europe and Central Asia,C015,-0.6,3.5,9.781280949,2731000,20.44188252,17.97200303,85.175,7.3,552.2,0.00832,0.237,1.187,170.2,89,53.63758214,20.4,92.80500846,4.53,-2.826890878,3.063390922,14.82017877,2.116255515,2.942964368
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.099,10349,1025,Europe and Central Asia,C016,8.3,12.6,11.55961489,206599000,29.66719385,121.1053224,79.394,11.5,944.2,0.0849,0.24,2.591,176.6,69,53.63758214,28.4,90.55802351,6.2,-2.199444334,3.380994674,19.14629028,2.525728644,4.804883971
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.103,6221,641,Europe and Central Asia,C054,6.7,9.9,9.935806686,35337000,19.54077915,267.0288844,82.365,12.3,1196.4,0.0322,0.449,1.718,187.8,78,53.63758214,21.1,91.85031784,2.73,-2.155779169,3.095577609,17.38044116,2.587764035,5.591094752
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.21,1122,236,Europe and Central Asia,C018,12,16.2,7.866571646,24272000,41.8206349,84.50281614,77.702,16.1,842.6,0.117,0.0575,0.887,107.8,43,53.63758214,41.9,94.70088066,4.24,-1.321439834,3.758871826,17.00483402,2.839078464,4.448549313
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.108,1079,117,Europe and Central Asia,C009,8.6,13.1,6.597061324,51168000,15.95567368,75.73420413,55.923,18,1484.2,0.155,0.326,0.704,176.2,48,53.63758214,22.5,95.57142857,5.91,-2.103238699,3.157000421,17.75062491,2.944438979,4.340347556
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.164,1619,266,Europe and Central Asia,C019,7.5,12.4,7.03888541,45984000,33.27833621,108.1138286,70.227,18.2,727.8,0.0227,0.0469,1.06,139,54,53.63758214,16.3,97.14943718,6.98,-1.623878597,2.850706502,17.64380409,2.954910279,4.692391636
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.83,400,332,South Asia,C021,18.2,24.1,3.619565875,13107000,75.58837071,439.6780929,32.384,50.9,1073.8,0.235,0.238,1.66,54.1,38,59.7434301,12.7,71.71428571,0.52,1.580966238,2.617395833,16.38865707,3.94931879,6.088314661
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.107,2691,288,Europe and Central Asia,C022,6.9,10.2,9.578874434,8813000,28.99466813,67.61126433,62.34,8.4,1361.7,0.0348,0.539,1.175,238.3,74,53.63758214,25.2,90.5261192,2.57,-2.113574548,3.265759411,15.99173858,2.240709689,4.228456724
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.033,152,5,Europe and Central Asia,C020,0.6,3.2,8.222422037,1102000,19.50592212,3.265695761,93.667,5.1,1246.3,0.0838,0.677,2.229,210.2,79,53.63758214,18.3,89.85031784,3.16,-3.348871563,2.960105096,13.91263818,1.808288771,1.4506053
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.287,3694,1060,Europe and Central Asia,C023,11.3,15.2,8.868862715,77694000,24.57506739,205.5645581,69.272,15.7,852.6,0.221,0.364,1.357,137.4,43,53.63758214,24.9,91.27230923,3.21,-0.907922482,3.254242969,18.16828861,2.815408719,5.330612994
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.081,594,48,Europe and Central Asia,C026,6.4,10.7,6.169960642,5217000,33.29360733,46.80553871,67.108,12.1,928.6,0.0263,0.227,2.238,195.7,58,53.63758214,28.2,93.71428571,7.26,-2.417654423,3.374168709,15.46743327,2.57261223,3.867141505
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.12,368,44,Europe and Central Asia,C027,6.5,11.5,5.29358157,1038000,14.33975894,216.0915299,89.884,25.1,825.1,0.24,0.236,2.475,135.9,82,53.63758214,22.7,95.12945208,5.05,-1.98526708,3.165475048,13.85280731,3.261935314,5.380319061
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.109,165,18,Europe and Central Asia,C025,12.4,17.3,5.442415043,6246000,40.32760276,32.04046475,67.952,27.3,584.2,0.0424,0.00234,2.33,68,55,53.63758214,18.2,92,5.66,-2.092985767,2.954910279,15.64745198,3.342861805,3.497733015
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.71,41,29,Latin America and the Caribbean,C031,14.4,21.8,5.553409686,81042000,47.91829998,61.08999048,78.993,16.7,845.3,0.00787,0.0101,0.911,64.8,35,91.0190514,7.4,90.42857143,1.03,0.893349163,2.128231706,18.21047811,2.87356464,4.128584792
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.73,56,41,Europe and Central Asia,C034,0.6,3.8,6.176937067,425000,35.30369975,81.97743854,57.284,7.1,1112.8,0.0605,0.358,2.412,198,45,53.63758214,15.8,95.71428571,4.4,0.992294639,2.821378886,12.9598468,2.091864062,4.418568746
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.108,268,29,Middle East and North Africa,C030,16.8,20.8,9.19364819,2162000,38.37570884,1357.99375,94.347,11.8,356.8,0.0568,0.149,1.507,59.7,55,53.63758214,22.4,95.55802351,4.59,-2.103238699,3.152736022,14.58654474,2.549445171,7.214499815
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.19,107,20,Sub-Saharan Africa,C028,17.5,22.7,6.673613908,819000,14.23048531,174.7768986,16.132,16.9,1060.8,0.57,0.762,1.129,94.6,33,15.30299376,8.2,89.38326206,1.3,-1.445994626,2.219203484,13.61584058,2.884800713,5.169215569
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.23,5301,1219,East Asia and Pacific,C029,22.5,26.6,3.763075545,27437000,45.26470601,93.15616801,73.577,20.3,2764.1,0.00714,0.00229,1.199,215.8,52,53.63758214,10.4,97,1.9,-1.205270663,2.433613355,17.12740306,3.058707073,4.544954766
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.061,7124,435,Europe and Central Asia,C032,7.7,11.5,10.58946549,13925000,32.1529226,500.5938854,89.69,13.3,757.9,0.173,0.542,0.544,180.9,83,53.63758214,10.3,94.41516637,3.61,-2.71874549,2.424802726,16.44919642,2.660259537,6.217790799
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.058,3421,198,Europe and Central Asia,C035,21.7,27.7,9.336158284,4855000,14.71106311,14.07044491,80.692,39.7,82.4,0.000503,0,0.485,14.3,86,53.63758214,18,91.70746069,3.84,-2.771528839,2.944438979,15.39551987,3.706228092,2.712735535
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.07,1629,114,East Asia and Pacific,C033,6.3,11,9.406484674,2854000,22.56632923,17.15278569,86.281,6.7,1478.8,0.121,0.268,1.012,159.4,91,53.63758214,26.6,91.55802351,2.76,-2.5735794,3.317815773,14.86423243,2.041220329,2.89882403
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.78,67,52,South Asia,C036,13.2,19.86666667,2.456038236,966000,67.43753856,270.1479193,35.819,21.2,281.9333333,0.000505,0,0.863,36.4,29,61.25914322,13,68.57142857,0.6,1.262412448,2.63905733,13.78092015,3.100092289,5.6026645
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.105,1085,114,Europe and Central Asia,C038,11.2,16.4,6.4257608,73750000,30.02626017,124.1442732,60.403,8.4,584.8,0.145,0.171,1.349,100.9,61,53.63758214,18.7,95.71428571,6.63,-2.134501319,2.980618636,18.11619157,2.240709689,4.829467257
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.164,5024,824,Europe and Central Asia,C039,23.1,28.2,9.319370678,10497000,38.19905696,113.5417704,62.936,85.4,50.9,0,0,1.541,13,63,53.63758214,20.6,97.85714286,3.32,-1.623878597,3.072693315,16.16660016,4.458987676,4.740939563
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.294,306,90,Europe and Central Asia,C040,-8.4,-3.6,5.018217527,8442000,21.07486136,86.53068063,53.9,14.6,486.9,0.0414,0.136,1.445,155.4,43,53.63758214,12.7,91.85714286,6.71,-0.87405531,2.617395833,15.94872992,2.747270914,4.471989368
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.36,245,88,Europe and Central Asia,C042,24.2,27.7,9.225028792,1029000,41.18288241,81.5295678,55.583,20,2178,0.116,0.335,1.249,174.3,41,98.1301201,12.9,92.42857143,5.52,-0.574151499,2.63188884,13.84409899,3.044522438,4.413156627
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.318,889,283,Europe and Central Asia,C043,6.1,10.7,6.887547896,11556000,20.66737013,112.7006864,54,15.3,1226,0.27,0.607,1.331,141.9,50,53.63758214,14.3,96.12945208,5.79,-0.761303757,2.727852828,16.26271543,2.791165108,4.733569438
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.127,1216,154,Europe and Central Asia,C044,11.2,18.6,8.505668813,2675000,29.47567285,102.3823237,53.557,24.9,392.4,0.0219,0.00473,2.379,62.3,58,53.63758214,16.4,92.70746069,4.54,-1.921050112,2.856470206,14.79946031,3.254242969,4.638433997
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.056,6546,367,Europe and Central Asia,C048,0.3,4.3,11.0061177,10522000,15.97174244,23.80349865,86.247,7.8,673.5,0.0136,0.247,0.952,184.8,87,53.63758214,11.9,78.71428571,2.54,-2.80813366,2.557227311,16.16897896,2.174751721,3.210984718
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.36,5938,2138,East Asia and Pacific,C051,21.9,27,3.684479772,24810000,23.97712681,136.939347,46.943,25.8,1659.1,0.168,0.231,0.845,134,38,84.8100561,14.7,96.55045088,2.1,-0.574151499,2.753660712,17.0267574,3.288401888,4.926814074
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.39,2506,977,Europe and Central Asia,C053,6.9,12.5,4.325178561,41627000,22.39496837,101.49302,73.077,26.6,677.9,0.075,0.0274,1.323,115,45,53.63758214,39.2,94.42857143,2.68,-0.446389399,3.693866996,17.54425958,3.317815773,4.629794699
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.54,363,196,East Asia and Pacific,C050,5.4,10.2,10.71211885,13413000,15.88214105,349.1796982,91.304,24.2,1904.4,0.814,0.353,2.169,243.2,61,53.63758214,19.7,95.00658004,13.21,0.160021236,3.0301337,16.41173502,3.226843995,5.858446446
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.12,11071,1329,North America,C055,3,9.2,16.00899887,178311359.4,49.18666145,34.8061343,81.483,8.5,789.7,0.0516,0.137,0.501,108.4,74,53.63758214,25,92.41516637,2.83,-1.98526708,3.258096538,18.9990418,2.251291799,3.578119228
2014,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.19,4129,785,Sub-Saharan Africa,C045,8.1,12.9,7.87136537,14530000,42.70526191,45.11582076,64.312,26,1184.9,0.0873,0.0545,2.431,115.8,44,43.60692839,25,81.71428571,2.3,-1.445994626,3.258096538,16.4917261,3.295836866,3.831156075
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.17,2170,369,Latin America and the Caribbean,C001,9.5,15.7,10.19975397,6816000,33.0023993,15.76063274,91.503,13.5,648.6,0.071,0.0698,0.957,74.8,32,53.63758214,16.7,92.42857143,4.96,-1.580966238,2.87356464,15.73478349,2.674148649,2.819032847
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.11,3994,439,East Asia and Pacific,C002,15.4,22.3,10.39781028,7449000,28.96365023,3.100112596,85.701,6,488.9,0.0184,0.0183,1.087,76.4,79,53.63758214,26,92.8437378,3.82,-2.082814226,3.295836866,15.82359049,1.945910149,1.411014436
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.097,4900,475,Europe and Central Asia,C003,4,8.4,10.43723611,26728000,27.54398745,104.7345977,57.715,13.6,1046.6,0.123,0.285,2.167,153.1,76,53.63758214,17,92.27230923,7.54,-2.221861882,2.890371758,17.1012223,2.681021529,4.660932159
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.097,2593,252,Europe and Central Asia,C005,6.9,11.1,10.80927977,8355000,23.31327819,372.3314399,97.876,12.6,824.9,0.0124,0.223,1.371,194.3,77,53.63758214,29.6,94.98659494,5.83,-2.221861882,3.421000009,15.93837084,2.610069793,5.922466604
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.385,205,79,Europe and Central Asia,C007,7,12,7.366465303,9317000,44.10270127,66.120035,73.99,21.5,742.8,0.0657,0.108,1.438,96,41,53.63758214,22.3,90.85714286,7.24,-0.467409594,3.148453361,16.04735135,3.113515309,4.206482584
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.23,173,40,Europe and Central Asia,C006,6.8,11.8,9.240893659,678000,29.09074544,68.83445313,47.173,32.1,978.8,0.126,0.255,1.813,143.5,38,97.25226029,18.9,83.14285714,3.49,-1.205270663,2.990719732,13.42690404,3.499533282,4.246127486
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.63,93,59,Europe and Central Asia,C004,4.3,8.5,5.915564254,4386000,38.82448153,46.61133719,77.181,15.5,539.8,0.00563,0.0184,2.247,141.9,32,53.63758214,20.1,85.85714286,10.83,0.5311038,3.04927304,15.29392844,2.803360381,3.863070909
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.1,4894,489,Europe and Central Asia,C049,3.9,7.8,11.19578302,9305000,68.18316906,209.6266208,73.718,12,1308.4,0.268,0.455,2.069,207.6,86,53.63758214,11.8,91.99317498,4.73,-2.188384741,2.549445171,16.04606256,2.564949357,5.350086996
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.59,510140,300983,East Asia and Pacific,C008,2.5,8.2,4.912150283,133820000,39.81038955,146.9779493,55.5,49.9,653.9,0.11,0.131,1.295,102.3,37,97.03880125,8.6,97.26473659,3.79,0.363222803,2.261763098,18.71200618,3.929862924,4.997063271
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.285,123,35,Europe and Central Asia,C010,14,18.8,6.799103742,2780000,56.78711161,128.4935065,66.946,17.8,519.6,0.0247,0.000577,1.895,72.4,61,53.63758214,26.6,93.70088066,3.42,-0.917688356,3.317815773,14.83796185,2.93385687,4.863630737
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.16,3172,508,Europe and Central Asia,C011,5.1,9.6,7.201730272,29604000,17.76703771,136.589289,73.477,16.8,555.4,0.0138,0.0958,1.139,139.7,56,53.63758214,19.1,96.55802351,6.67,-1.653187295,3.000719815,17.20342008,2.879198457,4.924273081
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.103,9031,930,Europe and Central Asia,C017,6,10.2,11.25123199,34970000,23.04162579,234.1529869,77.2,12.1,650.4,0.02,0.181,1.78,167.1,81,53.63758214,17.2,91.8437378,8.13,-2.155779169,2.901421594,17.37000114,2.57261223,5.46023631
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.075,4561,342,Europe and Central Asia,C012,6,9.2,10.38755834,28209000,15.74458883,142.087075,87.526,9.2,810.9,0.0189,0.0201,2.141,178.7,91,53.63758214,17.5,89.42174641,2.53,-2.500140894,2.917770732,17.15515167,2.32238772,4.963453361
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.116,6428,746,Europe and Central Asia,C047,8.9,14.7,9.121246399,109834000,28.68404396,92.95268592,79.602,11.9,654.1,0.0325,0.0464,1.3,128.4,58,53.63758214,29.1,95.41516637,2.98,-2.02341371,3.404525172,18.5144807,2.557227311,4.542791314
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.114,246,28,Europe and Central Asia,C014,4,7.4,6.644062672,5696000,25.37296867,30.26011042,68.416,7.4,571.7,0.00717,0.0697,1.211,173.5,70,53.63758214,12.5,92.85714286,4.96,-2.042912854,2.602689685,15.55527491,2.128231706,3.442342857
2015,3GCREC,Escherichia coli,Cephalosporins (3rd gen),0.061,4342,265,Europe and Central Asia,C015,-0.2,3.7,9.645361948,2622000,21.43538431,18.03011089,85.225,5.7,636,0.0138,0.348,1.442,206.7,90,53.63758214,19.8,92.23357989,4.35,-2.71874549,3.034952987,14.77944832,1.902107526,2.946022508
