year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD,logit_R,log_AMC,log_IT,log_PMP,log_PD
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.283,99,28,Middle East and North Africa,C030,16.8,20.8,9.19364819,2162000,38.37570884,1357.99375,94.347,11.8,356.8,0.0568,0.149,1.507,59.7,55,53.63758214,22.4,95.55802351,4.59,-0.927495331,3.152736022,14.58654474,2.549445171,7.214499815
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.8,51,41,Sub-Saharan Africa,C028,17.5,22.7,6.673613908,819000,14.23048531,174.7768986,16.132,16.9,1060.8,0.57,0.762,1.129,94.6,33,15.30299376,8.2,89.38326206,1.3,1.382556039,2.219203484,13.61584058,2.884800713,5.169215569
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.31,4430,1373,East Asia and Pacific,C029,22.5,26.6,3.763075545,27437000,45.26470601,93.15616801,73.577,20.3,2764.1,0.00714,0.00229,1.199,215.8,52,53.63758214,10.4,97,1.9,-0.798346912,2.433613355,17.12740306,3.058707073,4.544954766
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.059,1123,66,Europe and Central Asia,C032,7.7,11.5,10.58946549,13925000,32.1529226,500.5938854,89.69,13.3,757.9,0.173,0.542,0.544,180.9,83,53.63758214,10.3,94.41516637,3.61,-2.753660712,2.424802726,16.44919642,2.660259537,6.217790799
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.059,746,44,Europe and Central Asia,C035,21.7,27.7,9.336158284,4855000,14.71106311,14.07044491,80.692,39.7,82.4,0.000503,0,0.485,14.3,86,53.63758214,18,91.70746069,3.84,-2.753660712,2.944438979,15.39551987,3.706228092,2.712735535
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.22,387,85,East Asia and Pacific,C033,6.3,11,9.406484674,2854000,22.56632923,17.15278569,86.281,6.7,1478.8,0.121,0.268,1.012,159.4,91,53.63758214,26.6,91.55802351,2.76,-1.262412448,3.317815773,14.86423243,2.041220329,2.89882403
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.87,52,45,South Asia,C036,13.2,19.86666667,2.456038236,966000,67.43753856,270.1479193,35.819,21.2,281.9333333,0.000505,0,0.863,36.4,29,61.25914322,13,68.57142857,0.6,1.894444654,2.63905733,13.78092015,3.100092289,5.6026645
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.682,465,317,Europe and Central Asia,C038,11.2,16.4,6.4257608,73750000,30.02626017,124.1442732,60.403,8.4,584.8,0.145,0.171,1.349,100.9,61,53.63758214,18.7,95.71428571,6.63,0.761303757,2.980618636,18.11619157,2.240709689,4.829467257
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.409,1712,700,Europe and Central Asia,C039,23.1,28.2,9.319370678,10497000,38.19905696,113.5417704,62.936,85.4,50.9,0,0,1.541,13,63,53.63758214,20.6,97.85714286,3.32,-0.367349475,3.072693315,16.16660016,4.458987676,4.740939563
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.738,256,189,Europe and Central Asia,C040,-8.4,-3.6,5.018217527,8442000,21.07486136,86.53068063,53.9,14.6,486.9,0.0414,0.136,1.445,155.4,43,53.63758214,12.7,91.85714286,6.71,1.033143889,2.617395833,15.94872992,2.747270914,4.471989368
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.9,96,86,Europe and Central Asia,C041,19.1,26.1,5.24694398,32421000,38.21345403,8.78187755,73.95,61.4,90.9,0.000717,3.33E-06,1.552,12.8,27,53.63758214,25.5,95.55045088,8.81,2.188384741,3.277144733,17.29431695,4.133565275,2.280531444
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.89,324,288,Europe and Central Asia,C042,24.2,27.7,9.225028792,1029000,41.18288241,81.5295678,55.583,20,2178,0.116,0.335,1.249,174.3,41,98.1301201,12.9,92.42857143,5.52,2.082814226,2.63188884,13.84409899,3.044522438,4.413156627
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.694,493,342,Europe and Central Asia,C043,6.1,10.7,6.887547896,11556000,20.66737013,112.7006864,54,15.3,1226,0.27,0.607,1.331,141.9,50,53.63758214,14.3,96.12945208,5.79,0.817064098,2.727852828,16.26271543,2.791165108,4.733569438
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.266,233,62,Europe and Central Asia,C044,11.2,18.6,8.505668813,2675000,29.47567285,102.3823237,53.557,24.9,392.4,0.0219,0.00473,2.379,62.3,58,53.63758214,16.4,92.70746069,4.54,-1.012621841,2.856470206,14.79946031,3.254242969,4.638433997
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.045,1000,45,Europe and Central Asia,C048,0.3,4.3,11.0061177,10522000,15.97174244,23.80349865,86.247,7.8,673.5,0.0136,0.247,0.952,184.8,87,53.63758214,11.9,78.71428571,2.54,-3.034116517,2.557227311,16.16897896,2.174751721,3.210984718
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.3,1286,386,East Asia and Pacific,C051,21.9,27,3.684479772,24810000,23.97712681,136.939347,46.943,25.8,1659.1,0.168,0.231,0.845,134,38,84.8100561,14.7,96.55045088,2.1,-0.845397622,2.753660712,17.0267574,3.288401888,4.926814074
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.61,1407,858,Europe and Central Asia,C053,6.9,12.5,4.325178561,41627000,22.39496837,101.49302,73.077,26.6,677.9,0.075,0.0274,1.323,115,45,53.63758214,39.2,94.42857143,2.68,0.446389399,3.693866996,17.54425958,3.317815773,4.629794699
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.58,667,387,East Asia and Pacific,C050,5.4,10.2,10.71211885,13413000,15.88214105,349.1796982,91.304,24.2,1904.4,0.814,0.353,2.169,243.2,61,53.63758214,19.7,95.00658004,13.21,0.322117923,3.0301337,16.41173502,3.226843995,5.858446446
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.12,3573,429,North America,C055,3,9.2,16.00899887,178311359.4,49.18666145,34.8061343,81.483,8.5,789.7,0.0516,0.137,0.501,108.4,74,53.63758214,25,92.41516637,2.83,-1.98526708,3.258096538,18.9990418,2.251291799,3.578119228
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.89,65,58,Europe and Central Asia,C024,20.3,26.6,12.8689386,8281375.664,33.0913946,404.8811115,58.45216456,50.1,80.8,0.000735,0,1.5495,23.6,33,53.63758214,14.9,86.63210723,3.082014722,2.082814226,2.766319109,15.92951978,3.933784497,6.006060288
2014,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.62,3924,2433,Sub-Saharan Africa,C045,8.1,12.9,7.87136537,14530000,42.70526191,45.11582076,64.312,26,1184.9,0.0873,0.0545,2.431,115.8,44,43.60692839,25,81.71428571,2.3,0.488531707,3.258096538,16.4917261,3.295836866,3.831156075
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.52,1903,990,Latin America and the Caribbean,C001,9.5,15.7,10.19975397,6816000,33.0023993,15.76063274,91.503,13.5,648.6,0.071,0.0698,0.957,74.8,32,53.63758214,16.7,92.42857143,4.96,0.079882772,2.87356464,15.73478349,2.674148649,2.819032847
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.06,974,58,East Asia and Pacific,C002,15.4,22.3,10.39781028,7449000,28.96365023,3.100112596,85.701,6,488.9,0.0184,0.0183,1.087,76.4,79,53.63758214,26,92.8437378,3.82,-2.736069275,3.295836866,15.82359049,1.945910149,1.411014436
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.084,1050,88,Europe and Central Asia,C003,4,8.4,10.43723611,26728000,27.54398745,104.7345977,57.715,13.6,1046.6,0.123,0.285,2.167,153.1,76,53.63758214,17,92.27230923,7.54,-2.378456216,2.890371758,17.1012223,2.681021529,4.660932159
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.197,406,80,Europe and Central Asia,C005,6.9,11.1,10.80927977,8355000,23.31327819,372.3314399,97.876,12.6,824.9,0.0124,0.223,1.371,194.3,77,53.63758214,29.6,94.98659494,5.83,-1.401332238,3.421000009,15.93837084,2.610069793,5.922466604
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.75,96,72,Europe and Central Asia,C007,7,12,7.366465303,9317000,44.10270127,66.120035,73.99,21.5,742.8,0.0657,0.108,1.438,96,41,53.63758214,22.3,90.85714286,7.24,1.095952713,3.148453361,16.04735135,3.113515309,4.206482584
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.77,177,136,Europe and Central Asia,C006,6.8,11.8,9.240893659,678000,29.09074544,68.83445313,47.173,32.1,978.8,0.126,0.255,1.813,143.5,38,97.25226029,18.9,83.14285714,3.49,1.205270663,2.990719732,13.42690404,3.499533282,4.246127486
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.88,273,240,Europe and Central Asia,C004,4.3,8.5,5.915564254,4386000,38.82448153,46.61133719,77.181,15.5,539.8,0.00563,0.0184,2.247,141.9,32,53.63758214,20.1,85.85714286,10.83,1.98526708,3.04927304,15.29392844,2.803360381,3.863070909
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.08,905,72,Europe and Central Asia,C049,3.9,7.8,11.19578302,9305000,68.18316906,209.6266208,73.718,12,1308.4,0.268,0.455,2.069,207.6,86,53.63758214,11.8,91.99317498,4.73,-2.431010882,2.549445171,16.04606256,2.564949357,5.350086996
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.076,336829,25599,East Asia and Pacific,C008,2.5,8.2,4.912150283,133820000,39.81038955,146.9779493,55.5,49.9,653.9,0.11,0.131,1.295,102.3,37,97.03880125,8.6,97.26473659,3.79,-2.485988316,2.261763098,18.71200618,3.929862924,4.997063271
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.435,62,27,Europe and Central Asia,C010,14,18.8,6.799103742,2780000,56.78711161,128.4935065,66.946,17.8,519.6,0.0247,0.000577,1.895,72.4,61,53.63758214,26.6,93.70088066,3.42,-0.260951835,3.317815773,14.83796185,2.93385687,4.863630737
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.56,1417,794,Europe and Central Asia,C011,5.1,9.6,7.201730272,29604000,17.76703771,136.589289,73.477,16.8,555.4,0.0138,0.0958,1.139,139.7,56,53.63758214,19.1,96.55802351,6.67,0.24067603,3.000719815,17.20342008,2.879198457,4.924273081
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.102,1581,161,Europe and Central Asia,C017,6,10.2,11.25123199,34970000,23.04162579,234.1529869,77.2,12.1,650.4,0.02,0.181,1.78,167.1,81,53.63758214,17.2,91.8437378,8.13,-2.166554046,2.901421594,17.37000114,2.57261223,5.46023631
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.078,929,72,Europe and Central Asia,C012,6,9.2,10.38755834,28209000,15.74458883,142.087075,87.526,9.2,810.9,0.0189,0.0201,2.141,178.7,91,53.63758214,17.5,89.42174641,2.53,-2.458181382,2.917770732,17.15515167,2.32238772,4.963453361
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.203,1491,303,Europe and Central Asia,C047,8.9,14.7,9.121246399,109834000,28.68404396,92.95268592,79.602,11.9,654.1,0.0325,0.0464,1.3,128.4,58,53.63758214,29.1,95.41516637,2.98,-1.363988604,3.404525172,18.5144807,2.557227311,4.542791314
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.237,93,22,Europe and Central Asia,C014,4,7.4,6.644062672,5696000,25.37296867,30.26011042,68.416,7.4,571.7,0.00717,0.0697,1.211,173.5,70,53.63758214,12.5,92.85714286,4.96,-1.166297115,2.602689685,15.55527491,2.128231706,3.442342857
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.03,644,19,Europe and Central Asia,C015,-0.2,3.7,9.645361948,2622000,21.43538431,18.03011089,85.225,5.7,636,0.0138,0.348,1.442,206.7,90,53.63758214,19.8,92.23357989,4.35,-3.444339264,3.034952987,14.77944832,1.902107526,2.946022508
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.305,2338,713,Europe and Central Asia,C016,7.9,12.2,11.45628603,203302000,27.73507328,121.5367021,79.655,12.2,723.1,0.0617,0.163,2.613,149.1,70,53.63758214,28.9,91.12945208,6.13,-0.821764558,3.39785848,19.13020312,2.58021683,4.808410594
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.105,916,96,Europe and Central Asia,C054,5.9,9.2,9.866622006,36792000,19.6044745,269.1531393,82.626,10.6,1208,0.034,0.375,0.614,197,81,53.63758214,20.5,91.85031784,2.61,-2.134501319,3.068052935,17.42079102,2.451005098,5.598988981
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.695,1185,824,Europe and Central Asia,C018,11.4,15.8,8.191931841,26114000,40.72160096,83.94788984,78.046,15.6,705.8,0.125,0.09,1.132,89.1,46,53.63758214,44.2,94.70088066,4.25,0.821764558,3.811097087,17.07798217,2.809402695,4.442038008
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.468,380,178,Europe and Central Asia,C009,8.3,13,6.655693661,55858000,16.88346831,75.11264384,56.155,20.2,1114.9,0.079,0.201,0.718,141.2,51,53.63758214,22.5,94.71428571,5.56,-0.127918656,3.157000421,17.83832333,3.054001182,4.332214399
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.372,704,262,Europe and Central Asia,C019,7.1,12.1,6.845299326,48345000,32.21471894,107.8569801,70.5,19,574.3,0.00911,0.0487,0.904,124.5,51,53.63758214,17.4,97.14943718,6.99,-0.522552837,2.912350665,17.69387338,2.995732274,4.690034911
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.87,2113,1838,South Asia,C021,18.4,24.2,3.5956592,13284000,73.64810446,444.931708,32.777,50.6,1124.8,0.248,0.229,0.419,56.4,38,61.83639136,13.3,78.28571429,0.58,1.894444654,2.660259537,16.40207094,3.943521672,6.100165819
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.147,387,57,Europe and Central Asia,C022,6.1,9.6,7.3506751,9528000,27.99103231,68.25311366,62.538,7.8,1377.2,0.043,0.494,1.94,236.3,75,53.63758214,26.6,90.5261192,2.92,-1.75271892,3.317815773,16.06974549,2.174751721,4.237768107
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.559,1999,1117,Europe and Central Asia,C023,11.1,15.1,8.847417835,81068000,25.56458158,205.3665384,69.565,18.4,682.8,0.12,0.174,0.449,115.7,44,53.63758214,24.8,89.98659494,3.2,0.236626902,3.250374492,18.21079888,2.965273066,5.3296539
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.517,178,92,Europe and Central Asia,C026,5.7,10.1,6.454108653,5048000,33.6193751,46.36727853,67.23,12.1,827.2,0.0177,0.172,2.095,188.1,61,53.63758214,27.8,93.71428571,6.97,0.067890336,3.360375387,15.43450288,2.57261223,3.857931664
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.283,60,17,Europe and Central Asia,C027,6.1,11.3,5.141121115,1090000,14.10965136,221.2518353,90.179,26.3,691.8,0.383,0.407,1.528,117,81,53.63758214,23.2,95.12945208,4.93,-0.927495331,3.186352633,13.90168917,3.306886702,5.403811132
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.47,115,54,Europe and Central Asia,C025,12,16.9,5.627725637,6842000,41.34373641,31.77924374,67.98,30.6,714.7,0.0782,0.00138,2.166,77.1,55,53.63758214,21.7,93.85714286,5.69,-0.119903927,3.122364924,15.73859079,3.453157121,3.489795502
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.53,95,50,Latin America and the Caribbean,C031,14.7,22,5.722774142,87129000,47.79903108,61.80709226,79.285,17.8,740.6,0.0047,0.00547,1.141,63.7,35,91.38427523,7.2,89.71428571,1,0.119903927,2.104134154,18.28290035,2.93385687,4.140068001
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.159,88,14,Middle East and North Africa,C030,16.6,20.5,9.00611281,2383000,39.15506591,1390.790625,94.414,13,395.3,0.0669,0.3,1.403,58,56,53.63758214,21.2,93.70088066,4.59,-1.660606199,3.100092289,14.68387118,2.63905733,7.238346417
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.68,126,86,Sub-Saharan Africa,C028,17.7,23.1,6.481237987,805000,17.84918832,179.6663343,16.313,17.9,974.8,0.564,0.663,1.141,85.8,31,15.29868803,8.6,76.71428571,1.3,0.752121183,2.261763098,13.5985988,2.939161922,5.196651873
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.33,5333,1760,East Asia and Pacific,C029,22.8,26.8,3.822014265,25721000,46.79576746,94.56348501,74.213,24.8,2593.4,0.0133,0.00323,1.372,212.1,50,53.63758214,10.5,98.14285714,1.86,-0.706650762,2.442347035,17.06281838,3.250374492,4.559790791
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.094,1198,113,Europe and Central Asia,C032,6.9,10.8,10.34788194,15007000,33.92105114,503.1162162,90.173,12,827.3,0.166,0.545,0.568,198.4,87,53.63758214,10.4,93.8437378,3.49,-2.256265559,2.433613355,16.52402738,2.564949357,6.222806829
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.05,701,35,Europe and Central Asia,C035,22.1,28.1,10.11302445,5361000,14.48540166,14.20793848,81.091,45.2,28,0.000951,0,1.213,7.8,87,53.63758214,17.1,92.42174641,3.76,-2.92568843,2.895911938,15.49466127,3.832979798,2.72181756
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.14,357,50,East Asia and Pacific,C033,6.2,10.9,9.32148218,3129000,25.30520171,17.50560176,86.341,6.9,1603.9,0.104,0.209,1.187,165.5,88,53.63758214,30.2,91.12945208,2.72,-1.809334614,3.440418095,14.95622434,2.066862759,2.918073484
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.96,74,71,South Asia,C036,12.46666667,19.13333333,2.457643613,966000,67.71487281,273.6733318,36.026,24.2,270.8,0.000704,2.19E-05,1.326,34.06666667,30,64.22688125,14.1,71.85714286,0.6,3.154402342,2.714694744,13.78092015,3.226843995,5.615582507
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.642,676,434,Europe and Central Asia,C038,10.9,16.5,6.400926556,77743000,30.6285109,124.0615696,60.278,10.4,982.4,0.0471,0.0543,1.405,128.3,62,53.63758214,19.5,95.42857143,6.63,0.582822336,3.020424886,18.16891909,2.433613355,4.828806173
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.404,2094,846,Europe and Central Asia,C039,23.5,28.5,9.301419979,11723000,38.26995233,113.0725196,63.514,101.2,23.7,0,0,1.971,10.9,63,53.63758214,18.6,88.14285714,3.37,-0.388030046,2.975529566,16.27706337,4.626931678,4.736834383
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.707,270,191,Europe and Central Asia,C040,-7.6,-2.9,4.929251472,9331000,22.05705335,86.12489569,53.887,13,481.4,0.0409,0.127,2.015,147.4,46,53.63758214,12.5,88.71428571,6.79,0.878864326,2.602689685,16.04885286,2.63905733,4.467342672
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.95,95,90,Europe and Central Asia,C041,19.4,26.3,5.359654453,33729000,41.28147575,8.798804045,74.05,74.8,93.7,0.000955,2.21E-05,1.799,13.1,29,53.63758214,25.5,95.55045088,8.35,2.92568843,3.277144733,17.33386859,4.328098293,2.282260342
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.91,364,331,Europe and Central Asia,C042,24.4,27.9,8.7896683,1132000,41.90865492,81.12717814,55.696,26.4,2660.2,0.0983,0.305,1.867,197.5,40,98.1301201,12.2,92.71428571,5.58,2.303683391,2.58021683,13.93949742,3.310543013,4.408268999
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.672,469,315,Europe and Central Asia,C043,5.8,10.6,6.765210376,14936000,21.25972478,112.8031488,53.889,17.8,1475.9,0.122,0.262,1.537,172.6,51,53.63758214,15.1,95.27230923,5.75,0.715687579,2.778819272,16.51928503,2.93385687,4.734470191
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.228,237,54,Europe and Central Asia,C044,11.5,19.1,8.500937538,3022000,28.64554766,102.4461092,53.781,27.5,442.4,0.0101,0.00256,2.122,67,60,53.63758214,17.3,92.99317498,4.51,-1.216557045,2.90690106,14.92142975,3.349904087,4.639050793
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.033,1001,33,Europe and Central Asia,C048,0,4.1,10.86163363,6482000,16.03900858,24.05826177,86.553,6.1,614.9,0.0158,0.316,1.502,171.3,89,53.63758214,11.7,80.57142857,2.44,-3.348871563,2.541601993,15.68453982,1.960094784,3.221203584
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.3,2413,724,East Asia and Pacific,C051,22.3,27.4,3.85228623,29923000,28.36870969,137.5920394,47.694,23.5,2029,0.164,0.211,1.392,153.8,38,84.83642681,13.7,96.69330802,2.1,-0.845397622,2.687847494,17.21413801,3.198673118,4.931534649
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.7,2489,1742,Europe and Central Asia,C053,6.2,11.8,4.11690405,41114000,21.86659228,103.486322,73.611,27.2,562.6,0.0832,0.0537,0.806,102.3,20.8,53.63758214,39.8,95.28571429,2.68,0.845397622,3.708682081,17.53185928,3.339321978,4.649056173
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.6,743,446,East Asia and Pacific,C050,6.5,11.1,10.74041286,19737000,15.91701423,348.8093278,91.381,21.7,1563.7,1.02,0.387,1.972,218.2,62,53.63758214,22.5,92.86372289,13.17,0.404633507,3.157000421,16.79800566,3.122364924,5.857388228
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.13,4243,552,North America,C055,3.8,10,16.28466612,176864531.3,48.62708498,35.06332868,81.671,8.1,819.7,0.0564,0.131,1.531,111.1,76,53.63758214,25.2,92.55802351,2.8,-1.894444654,3.265759411,18.99089464,2.208274414,3.585276523
2015,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.67,6232,4175,Sub-Saharan Africa,C045,8.3,13.2,8.053043472,13952000,41.25089441,46.0613013,64.828,24.4,1396.3,0.0677,0.048,2.125,116.8,44,43.73631358,24.9,81.14285714,2.3,0.706650762,3.254242969,16.4511335,3.234749174,3.851451035
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.58,895,519,Latin America and the Caribbean,C001,9,15.2,8.985845323,6668000,37.58023798,15.92813508,91.627,13.7,662.1,0.068,0.0668,0.488,78.5,36,53.63758214,16.9,90.42857143,4.95,0.322117923,2.884800713,15.71283067,2.687847494,2.828977035
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.09,997,90,East Asia and Pacific,C002,15.7,22.4,10.70766809,8269000,28.89559248,3.144935531,85.8,5.9,541.7,0.0166,0.0164,1.172,87.5,79,53.63758214,25.7,93.55802351,3.84,-2.303683391,3.284663565,15.92802426,1.931521412,1.421887235
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.096,1245,120,Europe and Central Asia,C003,3.7,7.9,10.39533097,28121000,27.64032438,105.8733398,57.905,12.8,1318.5,0.176,0.367,2.096,186.9,75,53.63758214,17,88.8437378,7.42,-2.233223965,2.890371758,17.15202722,2.624668592,4.671644393
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.229,669,153,Europe and Central Asia,C005,6.7,10.8,10.78196193,7481000,22.86271962,374.2213342,97.919,12.2,915.8,0.023,0.27,1.882,192.9,77,53.63758214,27.3,94.41516637,5.76,-1.210905241,3.342861805,15.82787716,2.58021683,5.927516076
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.725,160,116,Europe and Central Asia,C007,6.9,12.1,7.429517228,10604000,44.86666037,65.65790346,74.329,21.1,683.6,0.0578,0.0592,1.899,90.7,41,53.63758214,22.9,91.85714286,7.27,0.967149149,3.173878459,16.17674194,3.095577609,4.199573621
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.72,149,107,Europe and Central Asia,C006,6.5,11.4,9.139446278,778000,28.91307048,67.98800781,47.518,31.2,1139.7,0.171,0.253,1.673,157.1,39,97.26105802,18.3,78.14285714,3.49,0.942284468,2.960105096,13.56448309,3.471966453,4.23393269
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.88,226,199,Europe and Central Asia,C004,3.7,7.7,5.765196034,10935000,28.6386315,46.64994482,77.661,14.6,718.7,0.0125,0.0355,2.201,160.8,40,53.63758214,20.8,85.28571429,10.83,1.98526708,3.08190997,16.2074793,2.747270914,3.863881472
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.07,921,64,Europe and Central Asia,C049,3.5,7.1,11.49004012,10402000,69.00454116,211.9315721,73.739,10.9,1248.2,0.302,0.553,1.841,198,86,53.63758214,11.7,91.99317498,4.69,-2.5735794,2.541601993,16.15750875,2.4765384,5.360970856
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.6,2725,1635,East Asia and Pacific,C008,2.4,8.2,4.926735689,141774000,41.89695133,147.8226414,56.736,45.6,698.1,0.125,0.158,1.318,102.8,40,97.03880125,8.8,97.26473659,4.02,0.404633507,2.282382386,18.76974481,3.841600541,5.002755271
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.307,75,23,Europe and Central Asia,C010,14.6,19.6,6.677999075,3286000,57.76526666,129.6408009,66.881,16.8,420.1,0.0101,0.000145,1.807,61.4,55,53.63758214,28.4,93.55802351,3.43,-0.812372178,3.380994674,15.00518188,2.879198457,4.872451579
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.53,1384,734,Europe and Central Asia,C011,4.7,9,7.11495939,32519000,18.12168272,136.8518586,73.57,16.6,719.2,0.0218,0.0885,1.493,166.4,55,53.63758214,18.1,94.98659494,6.66,0.119903927,2.949688335,17.29733512,2.867898902,4.92617962
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.136,3068,417,Europe and Central Asia,C017,5.8,9.8,11.25628352,35555000,22.71025861,235.7129294,77.224,11.8,688.2,0.0255,0.208,1.365,175.6,81,53.63758214,17,91.41516637,8.06,-1.842748581,2.890371758,17.38659138,2.549445171,5.466848139
2016,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.075,1118,84,Europe and Central Asia,C012,5.9,8.9,10.28890878,28692000,15.81834884,143.20025,87.642,8.8,647.3,0.02,0.0211,2.1,165.7,90,53.63758214,17,90.99317498,2.6,-2.500140894,2.890371758,17.17212893,2.282382386,4.971202959
